latitude,longitude,state,county
38.73,-121.18,California,Placer County
38.75,-121.18,California,Placer County
38.75,-121.24,California,Placer County
38.72,-121.24,California,Placer County
38.74,-121.27,California,Placer County
38.73,-121.26,California,Placer County
38.74,-121.26,California,Placer County
38.73,-121.28,California,Placer County
38.72,-121.27,California,Placer County
38.72,-121.25,California,Placer County
38.75,-121.27,California,Placer County
38.74,-121.28,California,Placer County
38.73,-121.3,California,Placer County
38.73,-121.36,California,Placer County
38.74,-121.32,California,Placer County
38.75,-121.31,California,Placer County
38.75,-121.3,California,Placer County
38.75,-121.28,California,Placer County
38.74,-121.3,California,Placer County
38.77,-121.33,California,Placer County
38.76,-121.28,California,Placer County
38.76,-121.29,California,Placer County
38.77,-121.28,California,Placer County
38.8,-121.28,California,Placer County
38.78,-121.24,California,Placer County
38.78,-121.23,California,Placer County
38.78,-121.22,California,Placer County
38.82,-121.24,California,Placer County
38.8,-121.25,California,Placer County
38.79,-121.24,California,Placer County
38.79,-121.23,California,Placer County
38.8,-121.22,California,Placer County
38.87,-121.19,California,Placer County
38.83,-121.21,California,Placer County
38.85,-121.19,California,Placer County
38.83,-121.18,California,Placer County
38.85,-121.39,California,Placer County
39,-121.3,California,Placer County
38.97,-121.31,California,CAL Fire Nevada Yuba Placer Unit
38.92,-121.22,California,Placer County
38.87,-121.27,California,Placer County
38.9,-121.29,California,Placer County
38.9,-121.28,California,Placer County
38.89,-121.29,California,Placer County
38.89,-121.3,California,Placer County
38.89,-121.32,California,Placer County
38.92,-121.14,California,Placer County
38.92,-121.1,California,Placer County
38.91,-121.11,California,Placer County
38.94,-121.1,California,Placer County
38.92,-121.07,California,Placer County
38.92,-121.05,California,Placer County
39,-121.15,California,Placer County
38.95,-121.19,California,Placer County
38.95,-121.11,California,Placer County
38.95,-121.1,California,Placer County
38.98,-121.06,California,Placer County
38.97,-121.05,California,Placer County
38.97,-121.09,California,Placer County
39,-121.1,California,Placer County
38.95,-121.08,California,Placer County
38.93,-121.08,California,Placer County
38.94,-121.07,California,Placer County
38.95,-121.04,California,Placer County
39.04,-120.99,California,Placer County
38.99,-120.98,California,Placer County
39,-121.04,California,Placer County
39.01,-121.02,California,Placer County
39,-121,California,Placer County
39.18,-120.87,California,Placer County
39.15,-120.87,California,Placer County
39.27,-120.58,California,Placer County
39.3,-120.33,California,Placer County
39.28,-120.18,California,Placer County
39.2,-120.22,California,Placer County
39.12,-120.96,California,CAL Fire Nevada Yuba Placer Unit
39.08,-120.98,California,Placer County
39.05,-120.94,California,Placer County
39.93,-120.98,California,Plumas County
39.93,-120.95,California,Plumas County
39.9,-120.93,California,Plumas County
39.93,-120.9,California,Plumas County
39.95,-120.9,California,Plumas County
39.96,-120.93,California,Plumas County
40.02,-120.92,California,Plumas County
39.9,-120.74,California,Plumas County
39.78,-120.57,California,Plumas County
39.72,-120.66,California,Plumas County
39.82,-120.74,California,Plumas County
39.75,-121,California,Plumas County
39.86,-121.14,California,Plumas County
39.79,-120.53,California,Plumas County
39.78,-120.48,California,Plumas County
39.8,-120.45,California,Plumas County
39.83,-120.46,California,Plumas County
39.82,-120.38,California,Plumas County
39.8,-120.15,California,Plumas County
40.17,-120.94,California,Plumas County
40.08,-120.91,California,Plumas County
40.14,-120.94,California,Plumas County
40.01,-121.23,California,Plumas County
40.13,-120.71,California,Plumas County
40.27,-121.25,California,Plumas County
40.31,-121.24,California,Plumas County
40.29,-121.23,California,Plumas County
40.23,-121.19,California,Plumas County
40.19,-121.08,California,Plumas County
40.23,-121.06,California,Plumas County
40.3,-121.09,California,Plumas County
40.29,-121.14,California,Plumas County
40.25,-121.15,California,Plumas County
34,-117.35,California,Riverside County
33.99,-117.36,California,Riverside County
34,-117.37,California,Riverside County
34,-117.36,California,Riverside County
34.01,-117.37,California,Riverside County
34,-117.38,California,Riverside County
33.99,-117.38,California,Riverside County
33.98,-117.38,California,Riverside County
33.98,-117.39,California,Riverside County
33.97,-117.41,California,Riverside County
33.98,-117.37,California,Riverside County
33.97,-117.38,California,Riverside County
33.99,-117.37,California,Riverside County
33.98,-117.36,California,Riverside County
33.97,-117.37,California,Riverside County
33.99,-117.35,California,Riverside County
33.98,-117.35,California,Riverside County
33.97,-117.35,California,Riverside County
33.97,-117.36,California,Riverside County
33.96,-117.37,California,Riverside County
33.96,-117.35,California,Riverside County
33.95,-117.35,California,Riverside County
33.94,-117.37,California,Riverside County
33.92,-117.36,California,Riverside County
33.97,-117.39,California,Riverside County
33.96,-117.39,California,Riverside County
33.96,-117.4,California,Riverside County
33.97,-117.4,California,Riverside County
33.96,-117.41,California,Riverside County
33.96,-117.44,California,Riverside County
33.96,-117.43,California,Riverside County
33.95,-117.44,California,Riverside County
33.95,-117.4,California,Riverside County
33.95,-117.41,California,Riverside County
33.95,-117.42,California,Riverside County
33.96,-117.42,California,Riverside County
33.96,-117.38,California,Riverside County
33.95,-117.39,California,Riverside County
33.95,-117.37,California,Riverside County
33.94,-117.38,California,Riverside County
33.93,-117.39,California,Riverside County
33.94,-117.4,California,Riverside County
33.93,-117.4,California,Riverside County
33.93,-117.41,California,Riverside County
33.94,-117.41,California,Riverside County
33.93,-117.42,California,Riverside County
33.94,-117.42,California,Riverside County
33.95,-117.43,California,Riverside County
33.93,-117.43,California,Riverside County
33.93,-117.44,California,Riverside County
33.94,-117.45,California,Riverside County
33.94,-117.44,California,Riverside County
33.93,-117.45,California,Riverside County
33.92,-117.44,California,Riverside County
33.91,-117.45,California,Riverside County
33.92,-117.45,California,Riverside County
33.92,-117.39,California,Riverside County
33.9,-117.4,California,Riverside County
33.9,-117.44,California,Riverside County
33.91,-117.43,California,Riverside County
33.89,-117.42,California,Riverside County
34.01,-117.4,California,Riverside County
34.01,-117.41,California,Riverside County
34.02,-117.43,California,Riverside County
34.02,-117.42,California,Riverside County
34,-117.4,California,Riverside County
34,-117.41,California,Riverside County
33.98,-117.43,California,Riverside County
33.98,-117.42,California,Riverside County
34.01,-117.45,California,Riverside County
34.01,-117.43,California,Riverside County
34,-117.42,California,Riverside County
33.99,-117.43,California,Riverside County
33.99,-117.44,California,Riverside County
34,-117.5,California,Riverside County
33.99,-117.49,California,Riverside County
33.98,-117.48,California,Riverside County
33.98,-117.49,California,Riverside County
33.98,-117.5,California,Riverside County
33.98,-117.47,California,Riverside County
34.01,-117.48,California,Riverside County
34.02,-117.49,California,Riverside County
34.02,-117.51,California,Riverside County
34,-117.48,California,Riverside County
34,-117.51,California,Riverside County
33.99,-117.52,California,Riverside County
33.97,-117.53,California,Riverside County
33.97,-117.51,California,Riverside County
34.02,-117.53,California,Riverside County
33.94,-117.6,California,Riverside County
34,-117.55,California,Riverside County
33.94,-117.53,California,Riverside County
33.94,-117.55,California,Riverside County
33.94,-117.56,California,Riverside County
33.93,-117.57,California,Riverside County
33.95,-117.55,California,Riverside County
33.91,-117.59,California,Riverside County
33.9,-117.57,California,Riverside County
33.89,-117.56,California,Riverside County
33.89,-117.55,California,Riverside County
33.89,-117.52,California,Riverside County
33.91,-117.6,California,Riverside County
33.93,-117.55,California,Riverside County
33.92,-117.55,California,Riverside County
33.9,-117.55,California,Riverside County
33.92,-117.53,California,Riverside County
33.92,-117.58,California,Riverside County
33.91,-117.57,California,Riverside County
33.93,-117.59,California,Riverside County
33.93,-117.5,California,Riverside County
33.91,-117.49,California,Riverside County
33.92,-117.5,California,Riverside County
33.95,-117.51,California,Riverside County
33.95,-117.46,California,Riverside County
33.95,-117.47,California,Riverside County
33.96,-117.5,California,Riverside County
33.95,-117.5,California,Riverside County
33.94,-117.46,California,Riverside County
33.94,-117.47,California,Riverside County
33.94,-117.48,California,Riverside County
33.94,-117.49,California,Riverside County
33.93,-117.46,California,Riverside County
33.92,-117.46,California,Riverside County
33.93,-117.47,California,Riverside County
33.93,-117.48,California,Riverside County
33.92,-117.47,California,Riverside County
33.93,-117.49,California,Riverside County
33.91,-117.47,California,Riverside County
33.9,-117.46,California,Riverside County
33.89,-117.48,California,Riverside County
33.9,-117.49,California,Riverside County
33.91,-117.48,California,Riverside County
33.88,-117.44,California,Riverside County
33.89,-117.51,California,Riverside County
33.88,-117.51,California,Riverside County
33.88,-117.52,California,Riverside County
33.88,-117.53,California,Riverside County
33.87,-117.5,California,Riverside County
33.88,-117.56,California,Riverside County
33.89,-117.58,California,Riverside County
33.88,-117.55,California,Riverside County
33.87,-117.57,California,Riverside County
33.88,-117.57,California,Riverside County
33.87,-117.58,California,Riverside County
33.88,-117.59,California,Riverside County
33.88,-117.58,California,Riverside County
33.85,-117.55,California,Riverside County
33.83,-117.56,California,Riverside County
33.85,-117.58,California,Riverside County
33.82,-117.54,California,Riverside County
33.83,-117.55,California,Riverside County
33.85,-117.6,California,Riverside County
33.86,-117.56,California,Riverside County
33.87,-117.55,California,Riverside County
33.88,-117.64,California,Riverside County
33.87,-117.6,California,Riverside County
33.86,-117.6,California,Riverside County
33.87,-117.64,California,Riverside County
33.84,-117.52,California,Riverside County
33.83,-117.52,California,Riverside County
33.83,-117.53,California,Riverside County
33.76,-117.54,California,CAL Fire Orange County
33.82,-117.52,California,Riverside County
33.88,-117.36,California,Riverside County
33.9,-117.33,California,Riverside County
33.89,-117.34,California,Riverside County
33.89,-117.38,California,Riverside County
33.86,-117.26,California,Riverside County
33.87,-117.33,California,Riverside County
33.85,-117.3,California,Riverside County
33.85,-117.28,California,Riverside County
33.81,-117.43,California,Riverside County
33.76,-117.4,California,Riverside County
33.85,-117.4,California,Riverside County
33.84,-117.26,California,Riverside County
33.87,-117.32,California,Riverside County
33.89,-117.28,California,Riverside County
33.96,-117.34,California,Riverside County
33.96,-117.32,California,Riverside County
33.94,-117.34,California,Riverside County
33.94,-117.31,California,Riverside County
33.98,-117.33,California,Riverside County
33.97,-117.33,California,Riverside County
34,-117.34,California,Riverside County
33.98,-117.34,California,Riverside County
33.99,-117.32,California,Riverside County
33.97,-117.31,California,Riverside County
33.97,-117.29,California,Riverside County
34.01,-117.35,California,Riverside County
34.02,-117.34,California,San Bernardino County
34.01,-117.32,California,Riverside County
33.95,-117.24,California,Riverside County
33.94,-117.23,California,Riverside County
33.95,-117.25,California,Riverside County
33.96,-117.23,California,Riverside County
33.95,-117.21,California,Riverside County
33.94,-117.14,California,Riverside County
33.97,-117.21,California,Riverside County
